case,file,line,signal,text,timestamp
C1602_CASE_001,sagco_ish/pdf_forensics/bin/sagco-pdfscan,90,INGEST_SIGNAL,printf  TOKEN_TYPE VALUE SOURCE_PDF PAGE_RANGE SHA256_SHORT
  >  $CSV ,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/pdf_forensics/bin/sagco-pdfscan,104,INGEST_SIGNAL,echo  SAGCO_PDFSCAN_EXTRACT_COMPLETE ,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/runtime/logs/runtime_alpha.csv,1,AGENT_SIGNAL,case agent status timestamp,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/runtime/logs/runtime_alpha.csv,4,PORTFOLIO_SIGNAL,C1602_CASE_001 portfolio-fuzz START 2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/runtime/logs/runtime_alpha.csv,5,PORTFOLIO_SIGNAL,C1602_CASE_001 portfolio-fuzz EXIT_0 2026-06-04T20:33:49Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/runtime/logs/runtime_alpha.csv,10,RUNTIME_SIGNAL,C1602_CASE_001 dashboard START 2026-06-04T20:33:49Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/runtime/logs/runtime_alpha.csv,11,RUNTIME_SIGNAL,C1602_CASE_001 dashboard EXIT_127 2026-06-04T20:33:49Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/runtime/logs/runtime_alpha.csv,12,PORTFOLIO_SIGNAL,C1602_CASE_001 portfolio-generate START 2026-06-04T20:33:49Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/runtime/logs/runtime_alpha.csv,13,PORTFOLIO_SIGNAL,C1602_CASE_001 portfolio-generate EXIT_0 2026-06-04T20:33:49Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/runtime/logs/runtime_alpha.csv,18,PORTFOLIO_SIGNAL,C1602_CASE_001 portfolio-fuzz START 2026-06-04T20:38:57Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/runtime/bin/sagco-run-alpha,7,RUNTIME_SIGNAL,LOG= sagco_ish/runtime/logs/runtime_alpha.csv ,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/runtime/bin/sagco-run-alpha,8,RUNTIME_SIGNAL,mkdir -p sagco_ish/runtime/logs,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/runtime/bin/sagco-run-alpha,9,AGENT_SIGNAL,[ ! -f  $LOG  ] && echo  case agent status timestamp  >  $LOG ,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/runtime/bin/sagco-run-alpha,11,AGENT_SIGNAL,run_agent() {,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/runtime/bin/sagco-run-alpha,22,AGENT_SIGNAL,run_agent state-read      sagco_ish/shared_state/bin/sagco-state-read $CASE ,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/runtime/bin/sagco-run-alpha,23,AGENT_SIGNAL,run_agent portfolio-fuzz  sagco_ish/portfolio/bin/sagco-portfolio-fuzz $CASE sagco_ish ,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/runtime/bin/sagco-run-alpha,24,AGENT_SIGNAL,run_agent bill-fuzz       sagco_ish/fuzz/bin/sagco-bill-fuzz $CASE sagco_ish ,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/runtime/bin/sagco-run-alpha,26,AGENT_SIGNAL,  run_agent gmail-scan  sagco_ish/gmail/bin/sagco-gmail-scan ,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/runtime/bin/sagco-run-alpha,28,AGENT_SIGNAL,run_agent analyze    sagco_ish/analysis/bin/sagco-analyze $CASE ,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/runtime/bin/sagco-run-alpha,29,RUNTIME_SIGNAL,run_agent dashboard  sagco_ish/dashboard/bin/sagco-dashboard $CASE ,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/runtime/bin/sagco-run-alpha,30,AGENT_SIGNAL,run_agent portfolio-generate  sagco_ish/agents/portfolio/bin/sagco-portfolio-generate $CASE ,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/runtime/bin/sagco-run-alpha,31,PORTFOLIO_SIGNAL,REPORT= sagco_ish/portfolio/case-studies/${CASE}_SAGCO_Portfolio_Case_Study.md ,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/runtime/bin/sagco-run-alpha,34,RUNTIME_SIGNAL,  run_agent hallucheck  sagco_ish/hallucheck/bin/sagco-hallucheck $CASE $TRUTH $REPORT runtime_alpha_self_audit ,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/shared_state/logs/state_updates.csv,3,ERU_SIGNAL,C1602_CASE_001 ERU_NODE GREEN health_80_alerts_2 2026-06-04T20:02:37Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/shared_state/logs/state_updates.csv,4,PORTFOLIO_SIGNAL,C1602_CASE_001 PORTFOLIO_GEN_NODE ACTIVE case_study_generated 2026-06-04T20:14:14Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/shared_state/logs/state_updates.csv,5,PORTFOLIO_SIGNAL,C1602_CASE_001 PORTFOLIO_GEN_NODE ACTIVE case_study_generated 2026-06-04T20:14:45Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/shared_state/logs/state_updates.csv,10,PORTFOLIO_SIGNAL,C1602_CASE_001 PORTFOLIO_GIDRA_NODE ACTIVE portfolio_fuzz_hits_238 2026-06-04T20:33:49Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/agents/portfolio/bin/sagco-portfolio-generate,3,PORTFOLIO_SIGNAL,OUT= ${2:-sagco_ish/portfolio/case-studies/${CASE}_SAGCO_Portfolio_Case_Study.md} ,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/agents/portfolio/bin/sagco-portfolio-generate,4,PORTFOLIO_SIGNAL,[ -z  $CASE  ] && echo  usage: sagco-portfolio-generate CASE  && exit 1,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/agents/portfolio/bin/sagco-portfolio-generate,7,PORTFOLIO_SIGNAL,FUZZ= sagco_ish/portfolio/logs/portfolio_fuzz.csv ,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/agents/portfolio/bin/sagco-portfolio-generate,8,AGENT_SIGNAL,EVID= sagco_ish/evidence/logs/evidence_register.csv ,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/agents/portfolio/bin/sagco-portfolio-generate,9,ERU_SIGNAL,ERU= sagco_ish/wafer/logs/wafer_eru.csv ,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/agents/portfolio/bin/sagco-portfolio-generate,14,RUNTIME_SIGNAL,This case study documents a live workflow using shared state  evidence hashing  fuzz scanning  ERU variance tracking  and portfolio signal extraction.,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/agents/portfolio/bin/sagco-portfolio-generate,17,INGEST_SIGNAL,- Gmail / PDF ingest,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/agents/portfolio/bin/sagco-portfolio-generate,19,ERU_SIGNAL,- ERU expected-vs-actual variance,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/agents/portfolio/bin/sagco-portfolio-generate,34,ERU_SIGNAL,## ERU / Wafer Variance,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/agents/portfolio/bin/sagco-portfolio-generate,36,ERU_SIGNAL,$(tail -n 15  $ERU  2>/dev/null || echo  NO_ERU_LOG ),2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/agents/portfolio/bin/sagco-portfolio-generate,44,AGENT_SIGNAL,- Multi-agent orchestration,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/agents/portfolio/bin/sagco-portfolio-generate,46,ERU_SIGNAL,- Expected vs actual validation,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/agents/portfolio/bin/sagco-portfolio-generate,56,PORTFOLIO_SIGNAL,  sagco_ish/hallucheck/bin/sagco-hallucheck  $CASE   $TRUTH   $OUT   portfolio_report_vs_truth ,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/agents/eru/bin/sagco-eru-report,2,ERU_SIGNAL,# SAGCO Brick 024 - ERU Aggregator,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/agents/eru/bin/sagco-eru-report,10,ERU_SIGNAL,# wafer_eru.csv: case label expected actual variance status timestamp,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/agents/eru/bin/sagco-eru-report,11,ERU_SIGNAL,ERU_LOG= sagco_ish/wafer/logs/wafer_eru.csv ,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/agents/eru/bin/sagco-eru-report,12,ERU_SIGNAL,if [ ! -f  $ERU_LOG  ]; then,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/agents/eru/bin/sagco-eru-report,13,ERU_SIGNAL,  echo  ERU_LOG_NOT_FOUND: $ERU_LOG ,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/agents/eru/bin/sagco-eru-report,18,ERU_SIGNAL,grep  ^${CASE}    $ERU_LOG  >  $TMPFILE  2>/dev/null || true,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/agents/eru/bin/sagco-eru-report,21,ERU_SIGNAL,  echo  NO_ERU_DATA_FOR_CASE: $CASE ,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/agents/eru/bin/sagco-eru-report,54,ERU_SIGNAL,echo  === SAGCO ERU REPORT: $CASE === ,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/agents/eru/bin/sagco-eru-report,67,ERU_SIGNAL,echo  SAGCO_ERU_REPORT_COMPLETE ,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/agents/eru/bin/sagco-eru-report,69,ERU_SIGNAL,sagco_ish/shared_state/bin/sagco-state  $CASE   ERU_NODE   $STATUS   health_${HEALTH}_alerts_${ALERT} ,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/scheduler/logs/run_history.csv,1,AGENT_SIGNAL,case agent status timestamp,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/scheduler/logs/run_history.csv,8,PORTFOLIO_SIGNAL,C1602_CASE_001 portfolio START 2026-06-04T19:43:09Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/scheduler/logs/run_history.csv,9,PORTFOLIO_SIGNAL,C1602_CASE_001 portfolio COMPLETE 2026-06-04T19:43:09Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/scheduler/bin/sagco-run,3,AGENT_SIGNAL,REG= sagco_ish/registry/logs/command_registry.csv ,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/scheduler/bin/sagco-run,7,AGENT_SIGNAL,    echo  case agent status timestamp  >  $LOG ,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/scheduler/bin/sagco-run,21,PORTFOLIO_SIGNAL,            demo|mission|regression|portfolio|palace),2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/scheduler/bin/sagco-scheduler,5,AGENT_SIGNAL,OUT= sagco_ish/scheduler/logs/scheduler_register.csv ,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/fuzz/logs/bill_fuzz_hits.csv,2,RUNTIME_SIGNAL,C1602_CASE_001 sagco_ish/runtime/logs/runtime_alpha.csv 6 BILL_SIGNAL C1602_CASE_001 bill-fuzz START 2026-06-04T20:33:49Z 2026-06-04T20:33:49Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/fuzz/logs/bill_fuzz_hits.csv,3,RUNTIME_SIGNAL,C1602_CASE_001 sagco_ish/runtime/bin/sagco-run-alpha 22 BILL_SIGNAL run_agent bill-fuzz        sagco_ish/fuzz/bin/sagco-bill-fuzz $CASE sagco_ish  2026-06-04T20:33:49Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/fuzz/logs/bill_fuzz_hits.csv,12,RUNTIME_SIGNAL,C1602_CASE_001 sagco_ish/portfolio/logs/portfolio_fuzz.csv 58 BILL_SIGNAL C1602_CASE_001 sagco_ish/runtime/bin/sagco-run-alpha 22 AGENT_SIGNAL run_agent bill-fuzz        sagco_ish/fuzz/bin/sagco-bill-fuzz $CASE sagco_ish  2026-06-04T20:33:48Z 2026-06-04T20:33:49Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/fuzz/logs/bill_fuzz_hits.csv,13,AGENT_SIGNAL,C1602_CASE_001 sagco_ish/registry/logs/command_registry.csv 18 BILL_SIGNAL bill-fuzz sagco_ish/fuzz/bin/sagco-bill-fuzz fuzz ACTIVE 2026-06-04T20:14:50Z 2026-06-04T20:33:49Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,2,INGEST_SIGNAL,C1602_CASE_001 sagco_ish/pdf_forensics/reports/pdf_forensic_report.txt 1 INGEST_SIGNAL SAGCO PDF FORENSIC REPORT 2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,3,ERU_SIGNAL,C1602_CASE_001 sagco_ish/pdf_forensics/reports/pdf_forensic_report.txt 12 ERU_SIGNAL ERU_STATUS=GREEN 2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,4,INGEST_SIGNAL,C1602_CASE_001 sagco_ish/pdf_forensics/reports/pdf_forensic_report.txt 14 INGEST_SIGNAL PDF 2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,5,INGEST_SIGNAL,C1602_CASE_001 sagco_ish/pdf_forensics/reports/SF0068_2022_Enrolled_alt_tokens.csv 1 INGEST_SIGNAL TOKEN_TYPE VALUE SOURCE_PDF PAGE_RANGE SHA256_SHORT 2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,6,INGEST_SIGNAL,C1602_CASE_001 sagco_ish/pdf_forensics/reports/SF0068_2022_Enrolled_alt_forensic.txt 1 INGEST_SIGNAL SAGCO PDF FORENSIC EXTRACT REPORT 2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,7,ERU_SIGNAL,C1602_CASE_001 sagco_ish/pdf_forensics/reports/SF0068_2022_Enrolled_alt_forensic.txt 13 ERU_SIGNAL ERU_STATUS=GREEN 2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,8,INGEST_SIGNAL,C1602_CASE_001 sagco_ish/pdf_forensics/reports/SF0068_2022_Enrolled_alt_forensic.txt 29 INGEST_SIGNAL PDF → PDFTOTEXT → CIRCUIT_TAGS → FR_NUMBERS → PIC_NUMBERS 2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,9,INGEST_SIGNAL,C1602_CASE_001 sagco_ish/pdf_forensics/bin/sagco-pdfscan 2 INGEST_SIGNAL # SAGCO PDF FORENSIC EXTRACTOR v2 2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,10,INGEST_SIGNAL,C1602_CASE_001 sagco_ish/pdf_forensics/bin/sagco-pdfscan 6 INGEST_SIGNAL PDF= $1  2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,11,INGEST_SIGNAL,C1602_CASE_001 sagco_ish/pdf_forensics/bin/sagco-pdfscan 11 INGEST_SIGNAL BASE= $(basename  $PDF  .pdf | tr ' ' '_')  2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,12,INGEST_SIGNAL,C1602_CASE_001 sagco_ish/pdf_forensics/bin/sagco-pdfscan 17 INGEST_SIGNAL if [ ! -f  $PDF  ]; then 2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,13,INGEST_SIGNAL,C1602_CASE_001 sagco_ish/pdf_forensics/bin/sagco-pdfscan 18 INGEST_SIGNAL     echo  PDF_NOT_FOUND: $PDF  2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,14,INGEST_SIGNAL,C1602_CASE_001 sagco_ish/pdf_forensics/bin/sagco-pdfscan 22 INGEST_SIGNAL echo  SAGCO_PDFSCAN_EXTRACT: $PDF  2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,15,INGEST_SIGNAL,C1602_CASE_001 sagco_ish/pdf_forensics/bin/sagco-pdfscan 26 INGEST_SIGNAL HASH= $(sha256sum  $PDF  | awk '{print $1}')  2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,16,INGEST_SIGNAL,C1602_CASE_001 sagco_ish/pdf_forensics/bin/sagco-pdfscan 27 INGEST_SIGNAL SIZE= $(wc -c <  $PDF )  2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,17,INGEST_SIGNAL,C1602_CASE_001 sagco_ish/pdf_forensics/bin/sagco-pdfscan 28 INGEST_SIGNAL PAGE_COUNT= $(pdfinfo  $PDF  2>/dev/null | grep '^Pages:' | awk '{print $2}')  2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,18,INGEST_SIGNAL,C1602_CASE_001 sagco_ish/pdf_forensics/bin/sagco-pdfscan 29 INGEST_SIGNAL CREATOR= $(pdfinfo  $PDF  2>/dev/null | grep '^Creator:' | cut -d: -f2- | xargs)  2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,19,INGEST_SIGNAL,C1602_CASE_001 sagco_ish/pdf_forensics/bin/sagco-pdfscan 30 INGEST_SIGNAL CREATED= $(pdfinfo  $PDF  2>/dev/null | grep '^CreationDate:' | cut -d: -f2- | xargs)  2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,20,INGEST_SIGNAL,C1602_CASE_001 sagco_ish/pdf_forensics/bin/sagco-pdfscan 31 INGEST_SIGNAL EOF_COUNT= $(grep -a -o  %%EOF   $PDF  | wc -l | tr -d ' ')  2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,21,INGEST_SIGNAL,C1602_CASE_001 sagco_ish/pdf_forensics/bin/sagco-pdfscan 32 INGEST_SIGNAL JS_COUNT= $(grep -a -i -o  /JS\|/JavaScript\|/OpenAction\|/AA   $PDF  2>/dev/null | wc -l | tr -d ' ')  2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,22,INGEST_SIGNAL,C1602_CASE_001 sagco_ish/pdf_forensics/bin/sagco-pdfscan 38 INGEST_SIGNAL     pdftotext -f  $PAGE_START  -l  $PAGE_END   $PDF   $TMP_TEXT  2>/dev/null 2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,23,INGEST_SIGNAL,C1602_CASE_001 sagco_ish/pdf_forensics/bin/sagco-pdfscan 40 INGEST_SIGNAL     pdftotext  $PDF   $TMP_TEXT  2>/dev/null 2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,24,INGEST_SIGNAL,C1602_CASE_001 sagco_ish/pdf_forensics/bin/sagco-pdfscan 43 INGEST_SIGNAL     strings  $PDF  >  $TMP_TEXT  2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,25,ERU_SIGNAL,C1602_CASE_001 sagco_ish/pdf_forensics/bin/sagco-pdfscan 57 ERU_SIGNAL     ERU_STATUS= YELLOW_SCRIPT_FOUND  2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,26,ERU_SIGNAL,C1602_CASE_001 sagco_ish/pdf_forensics/bin/sagco-pdfscan 59 ERU_SIGNAL     ERU_STATUS= YELLOW_MULTI_REVISION  2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,27,ERU_SIGNAL,C1602_CASE_001 sagco_ish/pdf_forensics/bin/sagco-pdfscan 61 ERU_SIGNAL     ERU_STATUS= GREEN  2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,28,INGEST_SIGNAL,C1602_CASE_001 sagco_ish/pdf_forensics/bin/sagco-pdfscan 67 INGEST_SIGNAL printf  SAGCO PDF FORENSIC EXTRACT REPORT,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,35,INGEST_SIGNAL,   $STAMP   $PDF   $HASH   $SIZE  2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,36,ERU_SIGNAL,C1602_CASE_001 sagco_ish/pdf_forensics/bin/sagco-pdfscan 70 ERU_SIGNAL printf  PAGE_COUNT=%s,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,41,ERU_SIGNAL,ERU_STATUS=%s,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,44,ERU_SIGNAL,C1602_CASE_001 sagco_ish/pdf_forensics/bin/sagco-pdfscan 71 ERU_SIGNAL      $PAGE_COUNT   $CREATOR   $CREATED   $EOF_COUNT   $JS_COUNT   $ERU_STATUS  2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,45,INGEST_SIGNAL,C1602_CASE_001 sagco_ish/pdf_forensics/bin/sagco-pdfscan 81 INGEST_SIGNAL printf  PDF → PDFTOTEXT → CIRCUIT_TAGS → FR_NUMBERS → PIC_NUMBERS,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,47,INGEST_SIGNAL,C1602_CASE_001 sagco_ish/pdf_forensics/bin/sagco-pdfscan 90 INGEST_SIGNAL printf  TOKEN_TYPE VALUE SOURCE_PDF PAGE_RANGE SHA256_SHORT,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,49,INGEST_SIGNAL,C1602_CASE_001 sagco_ish/pdf_forensics/bin/sagco-pdfscan 104 INGEST_SIGNAL echo  SAGCO_PDFSCAN_EXTRACT_COMPLETE  2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,50,RUNTIME_SIGNAL,C1602_CASE_001 sagco_ish/runtime/logs/runtime_alpha.csv 1 AGENT_SIGNAL case agent status timestamp 2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,51,RUNTIME_SIGNAL,C1602_CASE_001 sagco_ish/runtime/logs/runtime_alpha.csv 4 PORTFOLIO_SIGNAL C1602_CASE_001 portfolio-fuzz START 2026-06-04T20:33:48Z 2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,52,RUNTIME_SIGNAL,C1602_CASE_001 sagco_ish/runtime/bin/sagco-run-alpha 6 RUNTIME_SIGNAL LOG= sagco_ish/runtime/logs/runtime_alpha.csv  2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,53,RUNTIME_SIGNAL,C1602_CASE_001 sagco_ish/runtime/bin/sagco-run-alpha 7 RUNTIME_SIGNAL mkdir -p sagco_ish/runtime/logs 2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,54,RUNTIME_SIGNAL,C1602_CASE_001 sagco_ish/runtime/bin/sagco-run-alpha 8 AGENT_SIGNAL [ ! -f  $LOG  ] && echo  case agent status timestamp  >  $LOG  2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,55,RUNTIME_SIGNAL,C1602_CASE_001 sagco_ish/runtime/bin/sagco-run-alpha 10 AGENT_SIGNAL run_agent() { 2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,56,RUNTIME_SIGNAL,C1602_CASE_001 sagco_ish/runtime/bin/sagco-run-alpha 20 AGENT_SIGNAL run_agent state-read       sagco_ish/shared_state/bin/sagco-state-read $CASE  2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,57,RUNTIME_SIGNAL,C1602_CASE_001 sagco_ish/runtime/bin/sagco-run-alpha 21 AGENT_SIGNAL run_agent portfolio-fuzz   sagco_ish/portfolio/bin/sagco-portfolio-fuzz $CASE sagco_ish  2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,58,RUNTIME_SIGNAL,C1602_CASE_001 sagco_ish/runtime/bin/sagco-run-alpha 22 AGENT_SIGNAL run_agent bill-fuzz        sagco_ish/fuzz/bin/sagco-bill-fuzz $CASE sagco_ish  2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,59,RUNTIME_SIGNAL,C1602_CASE_001 sagco_ish/runtime/bin/sagco-run-alpha 23 AGENT_SIGNAL run_agent analyze          sagco_ish/analysis/bin/sagco-analyze $CASE  2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,60,RUNTIME_SIGNAL,C1602_CASE_001 sagco_ish/runtime/bin/sagco-run-alpha 24 RUNTIME_SIGNAL run_agent dashboard        sagco_ish/dashboard/bin/sagco-dashboard $CASE  2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
C1602_CASE_001,sagco_ish/portfolio/logs/portfolio_fuzz.csv,61,RUNTIME_SIGNAL,C1602_CASE_001 sagco_ish/runtime/bin/sagco-run-alpha 25 AGENT_SIGNAL run_agent portfolio-generate  sagco_ish/agents/portfolio/bin/sagco-portfolio-generate $CASE  2026-06-04T20:33:48Z,2026-06-04T20:38:57Z
